"Mod","SourceFile","EntityType","Key","MissingKey","MissingDescKey","DescKey","Status"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffNPCModFullControlModeDisplay","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffNPCModHaltDisplay","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffNPCModHuntingModeDisplay","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffNPCModResumeDisplay","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffNPCModStopAttacking","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffNPCModThreat","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffNPCModThreatControlMode","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffNPCModThreatControlModeDisplay","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffNPCStatusCheck","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffOrderFollow","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffOrderGuardHere","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffOrderStay","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffRadiation01GetBetter","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffRadiation01Untreated","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffRadiation02GetBetter","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffRadiation02Untreated","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffRadiation03GetBetter","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffRadiation03Untreated","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffRadiation04GetBetter","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffRadiation04Untreated","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffRadiation05GetBetter","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffRadiation05Untreated","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffRadiation06GetBetter","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffRadiation06Untreated","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffRadiation07GetBetter","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffRadiation07Untreated","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffRadiation08GetBetter","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffRadiation08Untreated","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffRadiation09GetBetter","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffRadiation09Untreated","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffRadiation10","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffRadiationAddCure","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffRadiationCatch","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffRadiationCureDisplay","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffRadiationMain","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffRageReady","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffRangedMeleeDelay","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffReload2","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffReload3","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffReloadDelay","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffSendNPCOnMission","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffSnowProtectionRun","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffSnowStormAttackSpeed","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffSnowStormFuel","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffSnowStormMobility","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffSnowStormReloadSpeed","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffSnowStormStamina","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffSnowStormXAttackSpeed","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffSnowStormXFuel","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffSnowStormXMobility","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffSnowStormXReloadSpeed","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffSnowStormXStamina","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffSnowStormYAttackSpeed","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffSnowStormYFuel","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffSnowStormYMobility","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffSnowStormYReloadSpeed","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffSnowStormYStamina","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffSupplyCrateSpawn","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffTaintedRegen","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffTaintedRegenBlock","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffTalkingTo","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffWalkmanCheck","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffWastelandProtectionRun","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffWastelandStormAttackSpeed","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffWastelandStormFuel","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffWastelandStormMobility","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffWastelandStormReloadSpeed","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffWastelandStormStamina","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffWastelandStormXAttackSpeed","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffWastelandStormXFuel","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffWastelandStormXMobility","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffWastelandStormXReloadSpeed","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffWastelandStormXStamina","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffWastelandStormYAttackSpeed","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffWastelandStormYFuel","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffWastelandStormYMobility","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffWastelandStormYReloadSpeed","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","buffWastelandStormYStamina","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","delayPickup","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddAuraExplosionDamage1","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddAuraExplosionDamage10","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddAuraExplosionDamage2","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddAuraExplosionDamage3","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddAuraExplosionDamage4","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddAuraExplosionDamage5","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddAuraExplosionDamage6","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddAuraExplosionDamage7","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddAuraExplosionDamage8","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddAuraExplosionDamage9","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddAuraMadmanExplosionDamage1","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddAuraMadmanExplosionDamage10","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddAuraMadmanExplosionDamage2","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddAuraMadmanExplosionDamage3","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddAuraMadmanExplosionDamage4","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddAuraMadmanExplosionDamage5","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddAuraMadmanExplosionDamage6","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddAuraMadmanExplosionDamage7","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddAuraMadmanExplosionDamage8","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddAuraMadmanExplosionDamage9","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddBatonBurningDamage","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddBleedingDamage2","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddBurnAuraDamage1","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddBurnAuraDamage10","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddBurnAuraDamage2","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddBurnAuraDamage3","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddBurnAuraDamage4","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddBurnAuraDamage5","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddBurnAuraDamage6","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddBurnAuraDamage7","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddBurnAuraDamage8","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddBurnAuraDamage9","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddBurningDamage","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddBurningDamage2","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddBurningEnemyTier4","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddBurningEnemyTier4Timer","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddBurningThrownDamage","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddExplosionDamage2","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddFireBuffEffect","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddFireRate1","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddFireRate10","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddFireRate2","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddFireRate3","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddFireRate4","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddFireRate5","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddFireRate6","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddFireRate7","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddFireRate8","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddFireRate9","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddFireShockBuffEffect","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddFireShockSmokeBuffEffect","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddKatanaBurningDamage","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddKnockdownDamageAoE","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddShockAuraDamage1","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddShockAuraDamage10","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddShockAuraDamage2","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddShockAuraDamage3","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddShockAuraDamage4","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddShockAuraDamage5","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddShockAuraDamage6","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddShockAuraDamage7","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddShockAuraDamage8","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddShockAuraDamage9","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddShockAuraDamageAoE1","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddShockAuraDamageAoE10","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddShockAuraDamageAoE2","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddShockAuraDamageAoE3","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddShockAuraDamageAoE4","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddShockAuraDamageAoE5","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddShockAuraDamageAoE6","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddShockAuraDamageAoE7","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddShockAuraDamageAoE8","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddShockAuraDamageAoE9","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddShockBuffEffect","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddShockDamage","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddShockDamage2","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddShockDamage3","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddShockDamageAoE","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddSmokeBuffEffect","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddStun","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAddTurretShockDamage","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAloeCreamTrigger","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAmmoMachineSchematicUnlock","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAnimal2Attacks","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAnimal3Attacks","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAnimalPain3Hits","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayArrowRainParticle","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayArrowRainParticle1","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayArrowRainParticle10","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayArrowRainParticle2","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayArrowRainParticle3","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayArrowRainParticle4","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayArrowRainParticle5","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayArrowRainParticle6","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayArrowRainParticle7","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayArrowRainParticle8","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayArrowRainParticle9","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayArrowRainParticleAoE1","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayArrowRainParticleAoE10","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayArrowRainParticleAoE2","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayArrowRainParticleAoE3","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayArrowRainParticleAoE4","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayArrowRainParticleAoE5","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayArrowRainParticleAoE6","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayArrowRainParticleAoE7","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayArrowRainParticleAoE8","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayArrowRainParticleAoE9","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAttackAnims2","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAttackAnims3","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAttackAnims4","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAttackedOther","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayAxeCrafting","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBanditEvent","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBanditEventCooldown","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBanditEventInProgress","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerBloodMoonDefensiveManualActivationTier1","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerBloodMoonDefensiveManualActivationTier10","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerBloodMoonDefensiveManualActivationTier11","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerBloodMoonDefensiveManualActivationTier12","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerBloodMoonDefensiveManualActivationTier13","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerBloodMoonDefensiveManualActivationTier14","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerBloodMoonDefensiveManualActivationTier15","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerBloodMoonDefensiveManualActivationTier2","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerBloodMoonDefensiveManualActivationTier3","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerBloodMoonDefensiveManualActivationTier4","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerBloodMoonDefensiveManualActivationTier5","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerBloodMoonDefensiveManualActivationTier6","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerBloodMoonDefensiveManualActivationTier7","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerBloodMoonDefensiveManualActivationTier8","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerBloodMoonDefensiveManualActivationTier9","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerDefensiveManualActivationTier1","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerDefensiveManualActivationTier10","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerDefensiveManualActivationTier11","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerDefensiveManualActivationTier12","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerDefensiveManualActivationTier13","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerDefensiveManualActivationTier14","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerDefensiveManualActivationTier15","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerDefensiveManualActivationTier2","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerDefensiveManualActivationTier3","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerDefensiveManualActivationTier4","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerDefensiveManualActivationTier5","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerDefensiveManualActivationTier6","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerDefensiveManualActivationTier7","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerDefensiveManualActivationTier8","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerDefensiveManualActivationTier9","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerRagePanther","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerRagePantherBloodMoon","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBerserkerRagePantherCheck","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBleedDamageHinderLevel1","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBleedDamageHinderLevel10","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBleedDamageHinderLevel2","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBleedDamageHinderLevel3","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBleedDamageHinderLevel4","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBleedDamageHinderLevel5","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBleedDamageHinderLevel6","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBleedDamageHinderLevel7","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBleedDamageHinderLevel8","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBleedDamageHinderLevel9","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBleedDamageLevel1","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBleedDamageLevel10","True","False","","missing_name"
"zzz_REBIRTH__Core","Config\buffs.xml","buff","FuriousRamsayBleedDamageLevel2","True","False","","missing_name"
